,well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,corrected_mni_x,corrected_mni_y,corrected_mni_z,sampleID,probe2label,probe2dist
1522,158158347,4098,11,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",156991101,117,43,146,-26.0,-55.0,66.0,-24.7835946371594,-56.2339171340331,65.0860821215144,H0351_1016,200,1.0
1523,158158349,4150,11,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",156991062,147,139,145,-56.0,-54.0,-30.0,-56.535340200292104,-52.34904930867721,-25.702669355812603,H0351_1016,134,2.0
1524,158158351,4200,12,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",157019430,126,126,155,-35.0,-64.0,-17.0,-32.3106284902859,-58.94263117146811,-14.4990602410289,H0351_1016,124,0.0
1525,158158353,4214,13,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",157065000,133,93,167,-42.0,-76.0,16.0,-36.7497980515603,-75.61348281508799,16.4332331456328,H0351_1016,146,0.0
1526,158158355,4087,8,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",156684245,128,51,107,-37.0,-16.0,58.0,-37.860838128552,-16.7781355786301,55.896123881462096,H0351_1016,184,1.0
1527,158158357,4073,9,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",156942089,91,36,117,0.0,-26.0,73.0,-0.633079828146212,-24.0833238278191,70.33438354118671,H0351_1016,152,1.0
1528,158158359,4136,9,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",156939062,148,106,117,-57.0,-26.0,3.0,-54.53434285654329,-31.7951543045972,3.1952654223998795,H0351_1016,202,0.0
1529,158158361,4136,10,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",156951640,142,102,133,-51.0,-42.0,7.0,-45.56315492339721,-47.7065152528501,6.73599613553301,H0351_1016,156,0.0
1530,158158363,4099,11,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",156991102,116,61,146,-25.0,-55.0,48.0,-21.0715717112899,-54.99668507038611,48.5167214505677,H0351_1016,200,1.0
1531,158158365,4200,11,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",156991059,117,128,146,-26.0,-55.0,-19.0,-23.893183512227804,-51.664190357197796,-16.359196303814198,H0351_1016,124,0.0
1532,158158367,4207,12,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",157016700,152,95,155,-61.0,-64.0,14.0,-58.0721038377755,-66.56956671482,15.374119180971,H0351_1016,146,1.0
1533,158158369,4187,13,CX,Cun-str,"cuneus, left, striate",157058085,103,96,168,-12.0,-77.0,13.0,-11.0126770740275,-70.5529815637135,7.4811649851077995,H0351_1016,110,0.0
1534,158158371,4088,8,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",156684321,138,46,107,-47.0,-16.0,63.0,-46.274268407219104,-18.1908673719715,62.0937690216175,H0351_1016,178,0.0
1535,158158373,4087,9,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",156942098,117,51,117,-26.0,-26.0,58.0,-27.785323623641,-25.078032779143502,54.530819401460704,H0351_1016,184,0.0
1536,158158375,4142,9,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",156939063,147,119,117,-56.0,-26.0,-10.0,-52.4378091816634,-29.5419872821886,-8.32845698251976,H0351_1016,156,0.0
1537,158158377,4142,10,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",156951641,156,104,133,-65.0,-42.0,5.0,-62.219439225630005,-46.21746788807629,5.16521493386993,H0351_1016,156,0.0
1538,158158379,4113,11,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",156991103,134,59,146,-43.0,-55.0,50.0,-40.0336174651169,-55.8482894329292,50.852599575355796,H0351_1016,108,0.0
1539,158158381,4201,11,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",156991060,137,131,145,-46.0,-54.0,-22.0,-43.708211234595005,-51.791714734920504,-20.374009901136198,H0351_1016,124,0.0
1540,158158383,4207,12,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",157016701,153,97,155,-62.0,-64.0,12.0,-59.17107117511579,-66.48402818494,13.4681540859706,H0351_1016,156,1.0
1541,158158385,4193,13,CX,LiG-pest,"lingual gyrus, left, peristriate",157058086,105,120,167,-14.0,-76.0,-11.0,-17.2539157747631,-66.6876645527219,-12.154444637534098,H0351_1016,136,0.0
1542,158158387,4089,8,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",156684322,150,60,107,-59.0,-16.0,49.0,-57.8182213031747,-18.5072297994554,48.7192134933509,H0351_1016,178,1.0
1543,158158389,4088,9,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",156942099,120,36,117,-29.0,-26.0,73.0,-29.0151626697401,-26.667533362800103,72.9256070654922,H0351_1016,178,1.4142135381698602
1544,158158391,4143,9,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",156939064,154,126,117,-63.0,-26.0,-17.0,-61.463623968705704,-28.9990470291051,-14.571890562082801,H0351_1016,156,0.0
1545,158158393,4149,10,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",156954366,151,137,133,-60.0,-42.0,-28.0,-57.4501528388639,-41.0175236887356,-21.667397872571897,H0351_1016,134,0.0
1546,158158395,4193,11,CX,LiG-pest,"lingual gyrus, left, peristriate",156994264,116,111,146,-25.0,-55.0,-2.0,-21.1716296434014,-53.7185534546236,-0.933778112552381,H0351_1016,136,0.0
1547,158158397,4098,12,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",157021192,117,43,155,-26.0,-64.0,66.0,-24.658260631450602,-64.2214676295055,65.7162960699358,H0351_1016,200,0.0
1548,158158399,4201,12,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",157021061,132,131,155,-41.0,-64.0,-22.0,-38.9482665644395,-59.855412095918204,-18.9142931464561,H0351_1016,124,0.0
1549,158402846,4024,4,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",155874971,107,56,65,-16.0,26.0,53.0,-18.1206736499193,24.682571930067102,50.520778748718605,H0351_1016,192,1.0
1556,158402862,4149,6,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",156265695,117,151,84,-26.0,7.0,-42.0,-28.0290392275678,1.2318471542767702,-41.9371760569474,H0351_1016,134,0.0
1562,158402878,4128,10,CX,PCLp-cs,"paracentral lobule, posterior part, left, bank of cingulate sulcus",156954786,94,55,133,-3.0,-42.0,54.0,-2.6039124289241298,-40.3411492431268,53.390299222254,H0351_1016,170,1.73205077648163
1569,158402894,4194,13,CX,LiG-str,"lingual gyrus, left, striate",157058084,105,101,167,-14.0,-76.0,8.0,-13.1141777725471,-68.816745286124,2.7296954430427003,H0351_1016,110,1.73205077648163
1576,158402910,4207,13,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",157026187,145,95,166,-54.0,-75.0,14.0,-50.4335458818775,-75.9379223910026,15.817567573159803,H0351_1016,146,0.0
1583,158402926,4208,13,CX,IOG-i,"inferior occipital gyrus, left, inferior bank of gyrus",157026186,135,131,166,-44.0,-75.0,-22.0,-43.453595761447296,-70.996059665216,-15.369976437783,H0351_1016,162,0.0
1590,158402942,4215,13,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",157026188,138,97,167,-47.0,-76.0,12.0,-42.6789698143034,-75.5845924531782,13.230791962741302,H0351_1016,130,0.0
1629,159225722,4194,14,CX,LiG-str,"lingual gyrus, left, striate",157916923,108,109,177,-17.0,-86.0,0.0,-16.4875612024927,-78.539833481461,-8.011348822758059,H0351_1016,136,0.0
1630,159225738,4207,14,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",157916113,138,113,177,-47.0,-86.0,-4.0,-45.710064821402,-84.4734883051433,-0.936050623554978,H0351_1016,130,0.0
1631,159225754,4208,14,CX,IOG-i,"inferior occipital gyrus, left, inferior bank of gyrus",157916112,126,129,177,-35.0,-86.0,-20.0,-36.8389305795523,-81.9091189258885,-15.5242090300712,H0351_1016,130,0.0
1632,159225770,4215,14,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",157916114,136,104,177,-45.0,-86.0,5.0,-43.8827868010592,-85.88240105388829,7.00119200808372,H0351_1016,130,0.0
1633,159225786,4214,15,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",157920186,120,94,186,-29.0,-95.0,15.0,-27.5758209717517,-95.06826212647759,15.024771731261302,H0351_1016,158,0.0
1634,159225802,4187,15,CX,Cun-str,"cuneus, left, striate",157920170,114,107,186,-23.0,-95.0,2.0,-21.4196293493831,-93.20073716116042,-3.27572645850527,H0351_1016,162,3.0
1635,159225818,4193,15,CX,LiG-pest,"lingual gyrus, left, peristriate",157920168,111,116,186,-20.0,-95.0,-7.0,-18.9766671177749,-90.99205632655479,-15.309528874198199,H0351_1016,162,0.0
1636,159225834,4194,15,CX,LiG-str,"lingual gyrus, left, striate",157920169,108,110,186,-17.0,-95.0,-1.0,-14.171137413537199,-92.5627227251967,-11.135981144377999,H0351_1016,136,2.44948983192444
1637,159225850,4208,15,CX,IOG-i,"inferior occipital gyrus, left, inferior bank of gyrus",157920167,112,120,186,-21.0,-95.0,-11.0,-20.7530900366303,-90.81202524833701,-17.9869358488701,H0351_1016,162,0.0
1638,159225866,4215,15,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",157920166,130,113,186,-39.0,-95.0,-4.0,-38.866237237578204,-93.0581636384464,-2.4672199195747098,H0351_1016,130,1.0
1639,159225882,4187,15,CX,Cun-str,"cuneus, left, striate",157920171,116,108,186,-25.0,-95.0,1.0,-24.017450632768398,-93.4896568921595,-3.11147298636706,H0351_1016,130,3.0
1641,159226035,4088,9,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",156942099,121,36,117,-30.0,-26.0,73.0,-29.9877400657463,-26.7515150438304,72.95489522032109,H0351_1016,178,2.2360680103302
1642,159226037,4245,7,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",156501573,111,146,94,-20.0,-3.0,-37.0,-23.444284501740604,-6.76719738231742,-37.6385233313709,H0351_1016,172,2.2360680103302
1647,159226053,4023,7,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",156499542,93,52,94,-2.0,-3.0,57.0,-1.7524275029493899,-2.85908222368854,53.449069000268494,H0351_1016,194,0.0
1648,159226055,4244,10,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",156954269,110,121,133,-19.0,-42.0,-12.0,-15.855839547221501,-42.726016042223705,-9.6190258118597,H0351_1016,136,1.0
1652,159226069,4223,7,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",156499541,99,62,94,-8.0,-3.0,47.0,-6.578311108248661,-4.24472596256382,42.1317828221407,H0351_1016,140,0.0
1653,159226071,4245,10,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",156954177,111,121,133,-20.0,-42.0,-12.0,-16.8215052282041,-42.8635983884771,-9.47718064563635,H0351_1016,136,0.0
1655,159226085,4224,7,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",156499543,94,77,94,-3.0,-3.0,32.0,-2.1154345732513202,-4.99451618891292,32.6453296581507,H0351_1016,140,1.0
1656,159226087,4237,10,CX,CgGr-s,"cingulate gyrus, retrosplenial part, left, superior bank of gyrus",156954271,95,106,133,-4.0,-42.0,3.0,-5.06229936637756,-42.4982847901531,4.22564905028509,H0351_1016,168,2.8284270763397203
1659,159226099,4224,5,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",155893085,94,79,72,-3.0,19.0,30.0,-2.78613122493829,16.3346536040285,27.699125520602102,H0351_1016,140,0.0
1661,159226103,4120,14,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",157916041,96,70,177,-5.0,-86.0,39.0,-0.682381252659511,-85.3502686221214,38.9044577360642,H0351_1016,116,2.0
1663,159226109,4149,8,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",156685752,136,140,107,-45.0,-16.0,-31.0,-44.7451331556909,-18.1513497388805,-28.5801228076709,H0351_1016,134,0.0
1664,159226117,4245,9,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",156949512,118,132,117,-27.0,-26.0,-23.0,-27.2311983606951,-26.0490094667935,-21.419100529653303,H0351_1016,172,0.0
1665,159226119,4121,14,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",157916040,98,79,177,-7.0,-86.0,30.0,-2.7981125857007303,-85.8019419084724,28.209253954181104,H0351_1016,116,0.0
1667,159226125,4158,8,CX,FuG-its,"fusiform gyrus, left, bank of the its",156685751,131,140,107,-40.0,-16.0,-31.0,-40.2867410136454,-18.3779131439005,-29.428034891754,H0351_1016,124,0.0
1669,159226133,4074,9,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",156950590,96,48,117,-5.0,-26.0,61.0,-5.600647189157339,-24.214354973039605,59.0374614117235,H0351_1016,152,0.0
1670,159226135,4113,14,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",157914946,126,84,177,-35.0,-86.0,25.0,-32.0063114033518,-87.33964887004178,25.7312301064874,H0351_1016,146,0.0
1672,159226141,4159,8,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",156685750,128,148,107,-37.0,-16.0,-39.0,-36.8114363744171,-19.000880781088,-37.8776211503409,H0351_1016,124,2.8284270763397203
1673,159226147,4149,7,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",156501577,129,145,94,-38.0,-3.0,-36.0,-39.560872856992205,-7.97285354992816,-36.095954032303204,H0351_1016,134,0.0
1674,159226149,4230,9,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",156950591,94,68,117,-3.0,-26.0,41.0,-2.00905352496226,-26.778449114282303,38.529114732673,H0351_1016,168,0.0
1675,159226151,4114,14,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",157914947,125,87,177,-34.0,-86.0,22.0,-30.742832275588498,-86.41683133423531,22.586357088396802,H0351_1016,198,0.0
1676,159226155,4159,6,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",156265458,107,151,84,-16.0,7.0,-42.0,-18.8857081642584,2.6983467539543904,-41.9527857433788,H0351_1016,118,0.0
1677,159226157,4244,8,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",156685749,110,138,107,-19.0,-16.0,-29.0,-20.941119372149103,-17.1468547825878,-27.2917237856464,H0351_1016,172,0.0
1678,159226163,4158,7,CX,FuG-its,"fusiform gyrus, left, bank of the its",156501576,125,149,94,-34.0,-3.0,-40.0,-35.1125367620935,-8.970559191084009,-41.3614386417968,H0351_1016,124,0.0
1679,159226165,4231,9,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",156950589,96,81,117,-5.0,-26.0,28.0,-3.8809399861802993,-26.864758378684698,28.042742012941698,H0351_1016,140,0.0
1680,159226167,4214,14,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",157914948,127,87,177,-36.0,-86.0,22.0,-32.9664628030124,-86.6637598719394,22.738073256491603,H0351_1016,146,0.0
1681,159226171,4160,6,CX,FuG-cos,"fusiform gyrus, left, bank of cos",156265459,107,147,84,-16.0,7.0,-38.0,-20.226363432360102,2.30857432652315,-38.7256466259455,H0351_1016,118,1.4142135381698602
1682,159226173,4270,8,CX,LIG,"long insular gyri, left",156685754,127,110,107,-36.0,-16.0,-1.0,-35.606149562355,-21.970009610313898,2.04816161356246,H0351_1016,174,0.0
1683,159226179,4159,7,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",156501575,120,152,94,-29.0,-3.0,-43.0,-29.971902857528402,-8.557655252422691,-44.6343126578267,H0351_1016,124,1.73205077648163
1685,159226183,4186,14,CX,Cun-pest,"cuneus, left, peristriate",157916921,100,95,177,-9.0,-86.0,14.0,-3.72053396444462,-83.0282967240483,3.96683575287359,H0351_1016,110,0.0
1686,159226187,4244,6,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",156265461,103,140,85,-12.0,6.0,-31.0,-17.1884114311023,1.07950942933397,-31.3337406082339,H0351_1016,118,0.0
1687,159226195,4160,7,CX,FuG-cos,"fusiform gyrus, left, bank of cos",156501574,116,146,94,-25.0,-3.0,-37.0,-28.4856035722416,-7.83283991070239,-37.7991666840204,H0351_1016,124,0.0
1688,159226199,4187,14,CX,Cun-str,"cuneus, left, striate",157916922,103,108,177,-12.0,-86.0,1.0,-11.6041674886495,-77.02810113096079,-10.2631476686044,H0351_1016,136,0.0
1689,159226203,4245,6,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",156265460,107,145,84,-16.0,7.0,-36.0,-20.774930077283603,2.02052163348444,-36.989111071127795,H0351_1016,118,0.0
1691,159226213,4160,10,CX,FuG-cos,"fusiform gyrus, left, bank of cos",156954176,118,124,133,-27.0,-42.0,-15.0,-25.088079542939703,-43.370195260821895,-13.896882282541899,H0351_1016,124,0.0
1692,159226215,4193,14,CX,LiG-pest,"lingual gyrus, left, peristriate",157916924,111,113,177,-20.0,-86.0,-4.0,-20.4349549726077,-79.8180371794426,-8.81351791977753,H0351_1016,162,0.0
1693,159226219,4244,6,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",156265462,103,138,85,-12.0,6.0,-29.0,-17.4970597181713,0.8394494884997141,-29.013283071679897,H0351_1016,118,1.0
1720,159439107,10145,5,CX,OlfT,"olfactory tubercle, left",158041236,104,127,72,-13.0,19.0,-18.0,-14.669367688615198,13.7562343796667,-17.429537718864,H0351_1016,148,0.0
1746,160091580,10145,6,CX,OlfT,"olfactory tubercle, left",158438882,113,122,86,-22.0,5.0,-13.0,-22.6717204946174,1.06683474090675,-13.955849295281,H0351_1016,118,1.4142135381698602
1753,160091612,4573,6,CX,PVH,"paraventricular nucleus of the hypothalamus, left",158405195,95,108,86,-4.0,5.0,1.0,-3.9303821585453904,3.55370724855848,0.930391495595648,H0351_1016,188,1.4142135381698602
1778,160091883,9115,10,CX,SC,"superior colliculus, left",156988516,107,117,133,-16.0,-42.0,-8.0,-12.996825593053,-43.1707311800807,-6.57640415895776,H0351_1016,136,1.0
1865,99,4030,4,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",28013,127,82,24,-34.1,59.2,-1.1,-32.266331189172504,57.7497456365876,-6.91019711305926,H0351_2001,106,2.2360680103302
1875,129,4098,30,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",27873,111,46,154,-20.4,-66.4,63.1,-19.7327563634592,-67.2724820085951,60.013119700775,H0351_2001,200,2.0
1877,131,4051,4,CX,MOrG,"medial orbital gyrus, left",27166,105,98,25,-11.0,54.2,-17.6,-10.126146184000302,55.75757139511,-26.0781791099891,H0351_2001,148,1.0
1878,137,4099,30,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",28018,108,56,155,-17.3,-70.2,52.7,-18.8044386399125,-70.6334913685572,50.132719045907706,H0351_2001,200,0.0
1880,145,4113,30,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",278276,125,58,160,-35.4,-76.5,51.1,-34.7286258053156,-77.9874059647082,48.2016788775915,H0351_2001,146,1.0
1888,177,4187,30,CX,Cun-str,"cuneus, left, striate",27890,97,88,155,-6.0,-79.0,18.7,-4.57919577993159,-82.5591288838473,13.574260658590902,H0351_2001,116,0.0
1889,178,4023,4,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",28035,97,72,22,-2.3,64.8,9.8,-3.09182404307336,63.4873522329492,2.64788964155651,H0351_2001,154,0.0
1890,185,4114,30,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27902,125,82,161,-35.7,-84.3,25.7,-38.6159284027828,-88.9562999860057,21.1142132803657,H0351_2001,146,0.0
1891,186,4023,4,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",28035,96,72,22,-1.2,64.9,9.8,-2.1777488851266202,63.10705528431439,2.65404499699265,H0351_2001,154,1.0
1892,193,4099,30,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",28018,109,56,155,-18.4,-70.3,52.6,-19.9379646319573,-70.448001220387,50.2046587593223,H0351_2001,200,0.0
1893,194,4045,6,CX,orIFG,"inferior frontal gyrus, orbital part, left",27853,128,92,36,-35.5,43.8,-9.5,-34.0919112524839,45.5766240072332,-16.6209424096964,H0351_2001,138,1.0
1894,195,4114,28,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",27442,133,79,154,-43.9,-76.3,27.4,-45.2299707490491,-78.59982858609109,23.441620401009303,H0351_2001,146,0.0
1896,203,4214,28,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",27443,132,89,154,-42.9,-79.1,16.7,-43.0370928424186,-82.3670144275728,13.590827093363199,H0351_2001,130,0.0
1901,218,4120,28,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",27308,97,43,141,-5.3,-51.6,64.0,-4.1781425482575,-51.6922324760791,57.227999278302605,H0351_2001,170,0.0
1905,227,4186,28,CX,Cun-pest,"cuneus, left, peristriate",27487,94,86,146,-2.5,-68.9,19.1,-1.91461447885108,-69.9671100516275,13.905542463326599,H0351_2001,110,0.0
1907,234,4099,28,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",27323,124,61,146,-34.0,-62.6,45.2,-33.8252978248669,-63.9613958466772,40.8215976866792,H0351_2001,108,2.44948983192444
1908,235,4194,28,CX,LiG-str,"lingual gyrus, left, striate",27486,99,97,148,-8.0,-74.2,7.6,-8.99249881606297,-75.39175254242241,2.8756960593035097,H0351_2001,136,1.4142135381698602
