"well_id","structure_id","slab_num","slab_type","structure_acronym","structure_name","polygon_id","mri_voxel_x","mri_voxel_y","mri_voxel_z","mni_x","mni_y","mni_z","corrected_mni_x","corrected_mni_y","corrected_mni_z","sampleID","probe2label","probe2dist"
147712624,4713,63,"CB","Ve-X","X",146140136,94,141,139,-3,-48,-32,-3.06409980339023,-48.5299524492406,-32.7809569632804,"H0351_1015",74,0
147712636,4724,62,"CB","PV-Crus II","Crus II, left, paravermis",146080227,105,155,179,-14,-88,-46,-13.289057034773,-87.6582166901241,-41.2506449999421,"H0351_1015",40,1
147712638,4700,63,"CB","Ve-I-II","I-II",146140535,94,131,133,-3,-42,-22,-2.05034359965511,-41.8244987777754,-21.8267547731652,"H0351_1015",72,0
147712640,4705,63,"CB","Ve-VI","VI",146140937,94,130,161,-3,-70,-21,-2.49746319957179,-68.2687973996505,-20.9308721465131,"H0351_1015",73,0
147712652,4724,62,"CB","PV-Crus II","Crus II, left, paravermis",146080228,105,154,180,-14,-89,-45,-13.2514715732665,-88.5338127567856,-40.0468496634663,"H0351_1015",40,1
147712654,4700,63,"CB","Ve-I-II","I-II",146140536,94,132,134,-3,-43,-23,-2.30492174623974,-42.8713237460708,-22.5333660971125,"H0351_1015",72,0
147712656,4705,63,"CB","Ve-VI","VI",146140945,94,128,161,-3,-70,-19,-2.32845845251025,-68.0219350296466,-19.578367832249,"H0351_1015",73,0
147712668,4723,62,"CB","PV-Crus I","Crus I, left, paravermis",146080286,105,142,176,-14,-85,-33,-12.4397805421638,-85.5673639551779,-26.2809108105005,"H0351_1015",40,0
147712670,4711,63,"CB","Ve-IX","IX",146140604,94,151,146,-3,-55,-42,-4.58798114751149,-55.8166767125657,-40.2974513628806,"H0351_1015",40,0
147712672,4706,63,"CB","Ve-VIIAf","VIIAf",146140965,94,131,173,-3,-82,-22,-1.29962232030254,-79.3994793778619,-18.8727554222178,"H0351_1015",73,2
147712684,4723,62,"CB","PV-Crus I","Crus I, left, paravermis",146080276,105,140,175,-14,-84,-31,-12.0571604157008,-84.7009608817213,-23.8705462718224,"H0351_1015",40,0
147712686,4711,63,"CB","Ve-IX","IX",146140605,94,151,147,-3,-56,-42,-4.3251159884679,-56.7137165527145,-40.1058099474794,"H0351_1015",74,0
147712688,4706,63,"CB","Ve-VIIAf","VIIAf",146140966,94,129,173,-3,-82,-20,-1.18859529967161,-79.7254189016393,-17.5646690956886,"H0351_1015",73,3.16227769851685
147712700,4722,62,"CB","PV-VI","VI, left, paravermis",146080299,105,128,168,-14,-77,-19,-11.165461266027,-75.9986877390972,-16.2489877723669,"H0351_1015",40,0
147712702,4708,63,"CB","Ve-VIIB","VIIB",146140659,94,143,161,-3,-70,-34,-2.91495814382171,-69.7646537324612,-31.5168616228351,"H0351_1015",73,0
147712704,4707,63,"CB","Ve-VIIAt","VIIAt",146141482,94,147,165,-3,-74,-38,-1.63245999173938,-75.4435379049014,-35.8027346702998,"H0351_1015",40,1
147712716,4722,62,"CB","PV-VI","VI, left, paravermis",146080300,105,128,167,-14,-76,-19,-11.1833310103744,-74.9231387801305,-16.4117181631007,"H0351_1015",40,0
147712718,4708,63,"CB","Ve-VIIB","VIIB",146140660,94,140,161,-3,-70,-31,-2.56775909141142,-68.9663514619291,-29.0834183475709,"H0351_1015",73,0
147712720,4707,63,"CB","Ve-VIIAt","VIIAt",146141465,94,145,167,-3,-76,-36,-1.1987239173823,-77.2081460358805,-33.4566562561632,"H0351_1015",73,1.41421353816986
147712732,4701,63,"CB","Ve-III","III",146140729,94,117,133,-3,-42,-8,-0.987100204228248,-42.6938611417159,-12.4583467218512,"H0351_1015",72,0
147712734,4709,63,"CB","Ve-VIIIA","VIIIA",146806878,94,156,158,-3,-67,-47,-3.71039529501602,-67.6916845348782,-43.8001393907747,"H0351_1015",74,0
148955115,9004,91,"BS","CGMB","central gray substance of midbrain, left",125252871,94,114,130,-3,-39,-5,-1.93281214861536,-37.0340506487724,-9.73372480895501,"H0351_1015",36,2.2360680103302
148955117,9020,91,"BS","CnF","cuneiform nucleus, left",126728644,97,119,131,-6,-40,-10,-3.92566772794799,-40.6391536454564,-14.4905721363358,"H0351_1015",72,1
148955119,4255,9,"CX","CA2","CA2 field, left",127589930,131,117,119,-40,-28,-8,-35.5535235526324,-29.7971663939399,-9.06863626030101,"H0351_1015",49,1
148955123,9492,92,"BS","Pn","pontine nuclei, left",116006511,101,146,115,-10,-24,-37,-8.54357549057071,-23.9418217911966,-35.0837021422719,"H0351_1015",35,0
148955131,9054,91,"BS","RN","red nucleus, left",127503683,99,127,113,-8,-22,-18,-6.6134483640738,-20.7826294412197,-18.4829167997906,"H0351_1015",36,0
148955134,9067,91,"BS","VTA","ventral tegmental area, left",127361028,97,123,122,-6,-31,-14,-4.39048082159965,-29.6529371381786,-16.4520185743515,"H0351_1015",36,0
148955136,4256,9,"CX","CA3","CA3 field, left",127589931,127,118,119,-36,-28,-9,-32.3597879272401,-29.0258073201401,-9.30077863783818,"H0351_1015",49,0
148955138,9004,9,"CX","CGMB","central gray substance of midbrain, left",127020881,111,129,119,-20,-28,-20,-15.0150455616496,-28.072779219767,-20.2339238711788,"H0351_1015",40,1.41421353816986
148955140,9161,92,"BS","PRF","pontine reticular formation, left",127757012,94,142,127,-3,-36,-33,-2.48697359572899,-34.9210630549378,-31.7146002128624,"H0351_1015",36,0
148955150,9074,91,"BS","SNC","substantia nigra, pars compacta, left",115836648,96,124,121,-5,-30,-15,-3.53661405036381,-28.4685980530164,-17.1517567662876,"H0351_1015",36,0
148955152,4257,9,"CX","CA4","CA4 field, left",127589932,125,119,119,-34,-28,-10,-30.1315166017619,-28.1104464114843,-9.39392242528969,"H0351_1015",49,0
148955154,9115,9,"CX","SC","superior colliculus, left",128014918,107,119,119,-16,-28,-10,-12.8939577503445,-27.076382082214,-10.0230241253664,"H0351_1015",36,1
148955156,9161,92,"BS","PRF","pontine reticular formation, left",127760653,94,152,129,-3,-38,-43,-2.1575915374976,-37.4050304907202,-41.289163993359,"H0351_1015",36,0
148955164,9074,91,"BS","SNC","substantia nigra, pars compacta, left",115717446,99,125,114,-8,-23,-16,-6.41412283871758,-21.3905892961085,-16.5488563974361,"H0351_1015",36,0
148955166,9075,91,"BS","SNR","substantia nigra, pars reticulata, left",127360711,97,124,121,-6,-30,-15,-4.46900905612564,-28.6404677589166,-17.2227927686357,"H0351_1015",36,0
148955168,4258,9,"CX","DG","dentate gyrus, left",127537206,125,120,119,-34,-28,-11,-29.591797469572,-27.8734727441492,-10.0957625552297,"H0351_1015",49,0
148955170,4444,9,"CX","MG","medial geniculate complex, left",131299383,126,117,119,-35,-28,-8,-31.6628681949702,-28.630403204793,-7.92365390793402,"H0351_1015",49,0
148955172,9492,92,"BS","Pn","pontine nuclei, left",116031410,97,154,120,-6,-29,-45,-4.96223165918244,-28.4886503686378,-41.9943734331212,"H0351_1015",35,0
148955180,9075,91,"BS","SNR","substantia nigra, pars reticulata, left",125252868,102,124,116,-11,-25,-15,-8.86245106920569,-24.0200178279993,-15.68477003451,"H0351_1015",36,0
148955182,9103,91,"BS","IC","inferior colliculus, left",115732675,94,119,131,-3,-40,-10,-1.4826141896053,-39.860888483098,-13.9163586322418,"H0351_1015",72,1.41421353816986
148955184,4281,9,"CX","TCd","tail of caudate nucleus, left",127423291,134,114,119,-43,-28,-5,-39.8920715895116,-29.301760062457,-6.14950262822772,"H0351_1015",49,4
148955186,9115,9,"CX","SC","superior colliculus, left",131238196,106,119,119,-15,-28,-10,-12.0428234380275,-27.1298145029735,-10.3493747653718,"H0351_1015",36,0
148955196,9456,91,"BS","MBRa","midbrain raphe nuclei, left",127707962,92,116,124,-1,-33,-7,-0.00795126341036445,-30.5959096308186,-10.3009019110021,"H0351_1015",36,1
148955198,9456,91,"BS","MBRa","midbrain raphe nuclei, left",127800633,90,121,125,1,-34,-12,2.38468421468514,-31.8460177884352,-14.896667577183,"H0351_1015",36,1
148955200,4288,9,"CX","Pu","putamen, left",127423737,123,99,119,-32,-28,10,-26.6617211139222,-27.0761277715755,9.5363012350042,"H0351_1015",61,2.2360680103302
148955202,4281,10,"CX","TCd","tail of caudate nucleus, left",124073506,123,98,132,-32,-41,11,-27.3621666902915,-41.4317803569577,10.9791409420215,"H0351_1015",49,6.1644139289856
148955204,9149,92,"BS","LC","locus ceruleus, left",126786164,97,151,131,-6,-40,-42,-5.00168325613717,-39.3158363589591,-40.8436303615199,"H0351_1015",36,0
148955212,9103,91,"BS","IC","inferior colliculus, left",114689478,96,114,130,-5,-39,-5,-3.28995005366308,-38.0528368153954,-10.0562219203581,"H0351_1015",36,2.2360680103302
148955214,9492,91,"BS","Pn","pontine nuclei, left",127372703,95,124,118,-4,-27,-15,-2.56830557208775,-25.1212807502495,-16.504236886737,"H0351_1015",36,0
148955218,4251,10,"CX","S","subiculum, left",138072210,123,106,131,-32,-40,3,-28.5001945560245,-41.1240953283112,2.94579581894902,"H0351_1015",49,2.2360680103302
148955220,9492,92,"BS","Pn","pontine nuclei, left",115984169,101,135,115,-10,-24,-26,-8.54228010538593,-23.9666083908987,-25.8414238099755,"H0351_1015",35,0
148955232,4409,9,"CX","DTLd","lateral group of nuclei, left, dorsal division",127538166,116,106,119,-25,-28,3,-22.6631347137304,-26.8487772012116,3.35724667126268,"H0351_1015",61,0
148955244,9020,91,"BS","CnF","cuneiform nucleus, left",126684817,97,114,128,-6,-37,-5,-4.22848753469038,-35.7578697996456,-9.77775204178704,"H0351_1015",36,1
148955246,9149,91,"BS","LC","locus ceruleus, left",127107914,95,121,126,-4,-35,-12,-2.55533102063938,-33.1916828906335,-15.3243527231408,"H0351_1015",40,0
148955248,4417,9,"CX","DTLv","lateral group of nuclei, left, ventral division",127810394,121,103,119,-30,-28,6,-26.1809495064551,-27.3429480222636,6.06979000441968,"H0351_1015",61,1.41421353816986
148955250,4255,10,"CX","CA2","CA2 field, left",138059755,116,99,130,-25,-39,10,-22.0065105059349,-38.6181659620826,10.6599144006287,"H0351_1015",49,3.60555124282837
148955260,9022,91,"BS","SubCn","subcuneiform nucleus, left",126679117,98,116,125,-7,-34,-7,-5.3533868177118,-32.8075943795686,-10.7393823402432,"H0351_1015",36,0
148955264,4428,9,"CX","DTP","posterior group of nuclei, left",128013585,114,113,119,-23,-28,-4,-20.5425316943513,-27.2993524159047,-3.01041152668769,"H0351_1015",61,0
148955266,4256,10,"CX","CA3","CA3 field, left",138058295,114,101,130,-23,-39,8,-19.4412707952428,-38.2846001477895,7.68623410014945,"H0351_1015",49,1
148955276,9492,91,"BS","Pn","pontine nuclei, left",114671950,99,130,111,-8,-20,-21,-6.70975434274311,-19.2974646297537,-21.0270120722583,"H0351_1015",35,0
148955278,4251,9,"CX","S","subiculum, left",138199839,118,124,119,-27,-28,-15,-22.2641873215229,-26.5482600242267,-12.4831816618021,"H0351_1015",49,0
148955280,4440,9,"CX","LGd","dorsal lateral geniculate nucleus, left",127537195,133,117,119,-42,-28,-8,-37.1985000960657,-29.6997486034587,-8.81147948386447,"H0351_1015",49,1.73205077648163
148955282,4257,10,"CX","CA4","CA4 field, left",124073666,113,101,130,-22,-39,8,-18.4122150115242,-38.1955193305842,7.4566666786217,"H0351_1015",49,0
148955292,9004,91,"BS","CGMB","central gray substance of midbrain, left",127346421,93,118,132,-2,-41,-9,-0.299275015962036,-41.3640243560236,-12.9909428326612,"H0351_1015",72,0
148955294,4254,9,"CX","CA1","CA1 field, left",138199757,132,123,119,-41,-28,-14,-33.9649017408511,-29.3044720948839,-12.971174167077,"H0351_1015",49,0
148955296,4444,9,"CX","MG","medial geniculate complex, left",127820096,125,117,119,-34,-28,-8,-30.7047709242479,-28.2528110614508,-7.60439527864088,"H0351_1015",49,0
148955298,4258,10,"CX","DG","dentate gyrus, left",124073525,112,101,130,-21,-39,8,-17.4386430711676,-38.109223922335,7.29525716787968,"H0351_1015",49,0
149052678,4223,3,"CX","CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",121130126,95,77,43,-4,48,32,-1.26844033772086,46.694694313588,28.7239493282347,"H0351_1015",154,1
149052680,4244,9,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",127050011,117,133,119,-26,-28,-24,-20.5635785301268,-25.821038935305,-21.2199861714524,"H0351_1015",172,0
149052694,4186,14,"CX","Cun-pest","cuneus, left, peristriate",127563326,97,99,177,-6,-86,10,-1.25911177120747,-84.0009385113323,9.45200090219364,"H0351_1015",116,0
149052696,4728,62,"CB","PV-IX","IX, left, paravermis",128130460,105,166,134,-14,-43,-57,-14.0551502228569,-44.7988445101101,-53.3020598695678,"H0351_1015",40,0
149052710,4701,63,"CB","Ve-III","III",146140732,95,119,132,-4,-41,-10,-2.2031843083218,-41.7260984777843,-14.1998738122149,"H0351_1015",72,0
149052712,4728,62,"CB","PV-IX","IX, left, paravermis",128130461,105,169,134,-14,-43,-60,-13.9727936131592,-44.6837744582486,-55.8091129006401,"H0351_1015",40,0
149052726,4288,8,"CX","Pu","putamen, left",127764406,122,105,107,-31,-16,4,-27.4623705423404,-15.7452051712586,5.3256819855323,"H0351_1015",59,0
149052728,4725,62,"CB","PV-VIIB","VIIB, left, paravermis",128198488,105,167,165,-14,-74,-58,-14.5660084316561,-73.6534777404329,-53.2323228095747,"H0351_1015",40,0
149052742,4186,15,"CX","Cun-pest","cuneus, left, peristriate",127749300,98,87,185,-7,-94,22,-5.42663495369793,-95.6646837391043,20.3851353675072,"H0351_1015",158,0
149052744,4725,62,"CB","PV-VIIB","VIIB, left, paravermis",128198491,105,167,166,-14,-75,-58,-14.51840262167,-74.5644156655038,-53.1884583485907,"H0351_1015",40,0
149052758,4187,15,"CX","Cun-str","cuneus, left, striate",127749301,94,100,185,-3,-94,9,0.631641314379127,-93.7671928617567,8.07582190543486,"H0351_1015",115,2
149052760,4726,62,"CB","PV-VIIIA","VIIIA, left, paravermis",128198347,105,172,158,-14,-67,-63,-14.816859361087,-66.4394067099415,-56.368024090631,"H0351_1015",40,0
149052774,4194,15,"CX","LiG-str","lingual gyrus, left, striate",127749302,97,104,185,-6,-94,5,-1.6888841410528,-94.2994285073541,4.10210762364281,"H0351_1015",110,0
149052776,4726,62,"CB","PV-VIIIA","VIIIA, left, paravermis",128198349,105,171,159,-14,-68,-62,-14.8539657166501,-67.4589617113943,-55.7671729521824,"H0351_1015",40,1
149052790,4214,15,"CX","SOG-s","superior occipital gyrus, left, superior bank of gyrus",127749299,115,87,185,-24,-94,22,-23.296784981722,-94.5045873387709,22.6312159009692,"H0351_1015",158,0
149052806,4215,15,"CX","SOG-i","superior occipital gyrus, left, inferior bank of gyrus",127752038,127,113,185,-36,-94,-4,-33.4774565137863,-95.4133339050356,-3.46597391576623,"H0351_1015",130,0
149052822,4909,15,"CX","OPs","occipital pole, left, superior aspect",127752039,119,122,185,-28,-94,-13,-25.1391093338825,-96.0467083461779,-10.5464234496737,"H0351_1015",162,2
149052838,4910,15,"CX","OPi","occipital pole, left, inferior aspect",127752040,117,125,185,-26,-94,-16,-23.2630994092836,-95.8413242969234,-12.662667902891,"H0351_1015",162,1.41421353816986
149052854,4160,9,"CX","FuG-cos","fusiform gyrus, left, bank of cos",127050010,136,129,119,-45,-28,-20,-35.4246469307288,-28.9592728607091,-15.6976173224527,"H0351_1015",172,0
156434409,4060,3,"CX","LOrG","lateral orbital gyrus, left",121128827,125,122,43,-34,48,-13,-32.5780605067071,46.7839865976946,-13.8943177210526,"H0351_1015",138,0
156434411,4739,61,"CB","He-Crus I","Crus I, left, lateral hemisphere",146146016,115,140,179,-24,-88,-31,-21.7414117624945,-89.9032367983099,-26.4798069613003,"H0351_1015",40,0
156434413,4296,7,"CX","GPi","globus pallidus, internal segment, left",126715267,113,113,92,-22,-1,-4,-22.1697293563395,-2.42992576520055,-1.30250655662469,"H0351_1015",59,0
156434425,4135,5,"CX","STG-l","superior temporal gyrus, left, lateral bank of gyrus",123636951,152,117,74,-61,17,-8,-56.5021065546632,10.6215788994901,-10.1638075312983,"H0351_1015",204,0
156434427,4740,61,"CB","He-Crus II","Crus II, left, lateral hemisphere",146145782,115,147,182,-24,-91,-38,-22.1607379900207,-90.3679619272523,-33.2248396820606,"H0351_1015",40,0
156434429,4282,6,"CX","BCd","body of caudate nucleus, left",126220130,106,100,82,-15,9,9,-15.648580887789,6.61680451545491,11.1999833239085,"H0351_1015",38,1
156434441,4143,11,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",127514503,152,123,146,-61,-55,-14,-55.4616789450469,-58.9351781813408,-13.4288329631491,"H0351_1015",134,0
156434443,4741,61,"CB","He-VIIB","VIIB, left, lateral hemisphere",146146375,115,168,162,-24,-71,-59,-24.4217102275565,-71.890730964838,-56.0145895395941,"H0351_1015",40,0
156434445,4288,6,"CX","Pu","putamen, left",126221599,120,110,82,-29,9,-1,-28.8850393901227,6.77545890639006,0.332445532296542,"H0351_1015",59,0
156434457,4735,61,"CB","He-IV","IV, left, lateral hemisphere",146149594,115,139,125,-24,-34,-30,-21.3247027793102,-34.163572774651,-29.1147990301943,"H0351_1015",40,0
156434459,4742,61,"CB","He-VIIIA","VIIIA, left, lateral hemisphere",146146475,115,173,155,-24,-64,-64,-23.9580256222532,-64.7907381282468,-59.6140020383493,"H0351_1015",40,1.41421353816986
156434461,4295,6,"CX","GPe","globus pallidus, external segment, left",126221708,114,125,84,-23,7,-16,-23.2543652163256,5.38358426738163,-13.386112740902,"H0351_1015",76,0
156434473,4736,61,"CB","He-V","V, left, lateral hemisphere",146149504,115,126,136,-24,-45,-17,-16.6957358665716,-45.2772375422606,-19.6023007382016,"H0351_1015",40,0
156434475,4738,61,"CB","He-VI","VI, left, lateral hemisphere",146146285,115,132,168,-24,-77,-23,-19.9020467747256,-74.7167825759225,-19.8448831420939,"H0351_1015",40,0
156434489,4743,61,"CB","He-VIIIB","VIIIB, left, lateral hemisphere",146148077,115,174,142,-24,-51,-65,-23.1241303406437,-52.4852925696053,-59.139717710285,"H0351_1015",40,0
156434491,4739,61,"CB","He-Crus I","Crus I, left, lateral hemisphere",146145918,115,142,180,-24,-89,-33,-21.8613485429467,-90.2170488267239,-28.3434928888558,"H0351_1015",40,0
156434505,4746,61,"CB","He-X","X, left, lateral hemisphere",146148177,115,148,126,-24,-35,-39,-22.7840077624309,-35.7028307330966,-38.0465123650472,"H0351_1015",40,1.41421353816986
156434507,4740,61,"CB","He-Crus II","Crus II, left, lateral hemisphere",146145783,115,150,181,-24,-90,-41,-22.554326094124,-89.8352536197001,-36.6197837234445,"H0351_1015",40,1.41421353816986
156434521,4735,61,"CB","He-IV","IV, left, lateral hemisphere",146149595,115,138,125,-24,-34,-29,-21.0182875363178,-34.0982186817422,-28.2041019013191,"H0351_1015",40,0
156434523,4741,61,"CB","He-VIIB","VIIB, left, lateral hemisphere",146146376,115,167,164,-24,-73,-58,-24.3223795475471,-73.8106199653423,-54.9583904534291,"H0351_1015",40,0
156434537,4736,61,"CB","He-V","V, left, lateral hemisphere",146149505,115,126,138,-24,-47,-17,-16.8912213898362,-47.2425910313657,-19.7027368080362,"H0351_1015",40,0
156434539,4742,61,"CB","He-VIIIA","VIIIA, left, lateral hemisphere",146146478,115,172,157,-24,-66,-63,-24.1361626187907,-66.871194269904,-59.0271022189191,"H0351_1015",40,1
156434553,4743,61,"CB","He-VIIIB","VIIIB, left, lateral hemisphere",146148084,115,173,145,-24,-54,-64,-23.4283377535551,-55.2098547488362,-58.5941844009848,"H0351_1015",40,0
156434555,4282,7,"CX","BCd","body of caudate nucleus, left",126715264,103,90,92,-12,-1,19,-12.9574685931822,-3.83495018336892,19.910156713589,"H0351_1015",38,1
156434569,4746,61,"CB","He-X","X, left, lateral hemisphere",146148179,115,150,125,-24,-34,-41,-22.7028401605898,-34.7196652656708,-39.6495812055047,"H0351_1015",40,0
156434571,4288,7,"CX","Pu","putamen, left",126715265,120,107,92,-29,-1,2,-28.606260559872,-3.01053198428146,3.58381510211066,"H0351_1015",59,0
156434585,4738,61,"CB","He-VI","VI, left, lateral hemisphere",146146284,115,131,166,-24,-75,-22,-19.9680851898164,-73.1123209560233,-19.6118788381624,"H0351_1015",40,0
156434587,4295,7,"CX","GPe","globus pallidus, external segment, left",126715266,114,109,92,-23,-1,0,-22.9140491908657,-3.16241918024091,2.61879487306338,"H0351_1015",59,0
